"","session_id","AS1","CS1","AS2","CS2","SUBEXCL","FASTM","MB3","NB3","EB3","FB3","MB4","NB4","EB4","FB4","MB6","NB6","EB6","FB6","MB7","NB7","EB7","FB7","DIFF1","DIFF2","IAT1","IAT2","IAT"
"203",9860146,489.301304791712,483.750150209031,239.747987207499,227.900391498808,0,0,1267.05263157895,20,0.05,0,1101.38461538462,40,0.025,0,1090.15,20,0,0,880.675,40,0,0,-176.902631578947,-220.709615384616,-0.361541303582364,-0.920590066074648,-0.641065684828506
"204",9860148,1905.78155177264,1905.78155177264,2025.05834760699,2031.37300700163,0,0,2638.25,20,0,0,3208.73541963016,38,0.0263157894736842,0,3127.95,20,0,0,1504.35,40,0,0,489.7,-1704.38541963016,0.256954948243943,-0.841647561239025,-0.292346306497541
"205",9860237,425.055977459862,407.159805723589,631.915354014309,634.608091611258,0,0,1119,20,0.1,0,1089.64102564103,40,0.025,0,882.35,20,0,0,864.105263157895,40,0.05,0,-236.65,-225.535762483131,-0.556750198913146,-0.356908185646054,-0.4568291922796
"206",9860249,922.554285085745,894.76992344909,652.498813793437,636.300840659952,0,0,2373.83333333333,18,0.222222222222222,0,1771.86486486486,40,0.075,0,1084.78947368421,20,0.05,0,841.846153846154,40,0.025,0,-1289.04385964912,-930.018711018711,-1.39725529487873,-1.42531862335788,-1.41128695911831
"207",9860290,841.928308279304,841.928308279304,297.046478057866,297.046478057866,0,0,1810.3,20,0,0,1092.8,40,0,0,1192.05,20,0,0,940.5,40,0,0,-618.25,-152.3,-0.734326181837919,-0.512714377210462,-0.623520279524191
"208",9860350,823.187425693877,823.187425693877,442.759354003803,437.433371195703,0,0,1669.05,20,0,0,1320.94871794872,40,0.025,0,1464,20,0,0,1001.425,40,0,0,-205.05,-319.523717948718,-0.249092726151836,-0.721664522859462,-0.485378624505649
"209",9860383,1510.9543778015,1546.1181940492,1422.71855665927,1462.18704291499,0,0,1674.30116959064,19,0.0526315789473684,0,1047.02702702703,40,0.075,0,1539.68421052632,20,0.05,0,1522.60526315789,40,0.05,0,-134.616959064327,475.578236130868,-0.089093993201966,0.33427429051575,0.122590148656892
"210",9860421,824.368130003327,824.368130003327,503.362165909039,497.513306197422,0,0,1592.15789473684,19,0,0,1195.60526315789,40,0.05,0,1242.35,20,0,0,969.175,40,0,0,-349.807894736842,-226.430263157895,-0.424334568508162,-0.449835681926902,-0.437085125217532
"211",9860437,453.044130979957,453.044130979957,445.943990604498,443.398725449913,0,0,1046.1,20,0,0,908.410256410256,40,0.025,0,1091.5,20,0,0,860.65,40,0,0,45.4000000000001,-47.7602564102564,0.10021098805937,-0.107099226397277,-0.00344411916895365
"212",9860439,739.510627952244,730.30367853927,308.248554738003,301.563931618225,0,0,1745.78947368421,20,0.05,0,984.625,40,0,0,851.5,20,0,0,748.351351351351,40,0.075,0,-894.289473684211,-236.273648648649,-1.20929901462074,-0.766503670550769,-0.987901342585753
"213",9860448,663.393791858895,663.393791858895,431.765443514898,428.15973936698,0,0,1366.85,20,0,0,913.692307692308,40,0.025,0,756.95,20,0,0,783.05,40,0,0,-609.9,-130.642307692308,-0.919363442173614,-0.302577034949301,-0.610970238561457
"214",9860480,356.98589961456,356.98589961456,145.878685835226,145.878685835226,0,0,1100.45,20,0,0,706.625,40,0,0,725.421052631579,19,0,0,595.5,40,0,0,-375.028947368421,-111.125,-1.0505427462915,-0.76176310037176,-0.906152923331629
"215",9860583,937.523850677003,956.535136138065,,,2,0,2328.29411764706,17,0.0588235294117647,0,,,,,,,,,,,,,,,,,
"216",9860630,183.269949416085,183.269949416085,178.210143230275,163.204587628273,0,0,745.2,20,0,0,800.102564102564,40,0.025,0,825.5,20,0,0,664.775,40,0,0,80.3,-135.327564102564,0.43815148231253,-0.75937071622068,-0.160609616954075
"217",9860632,1685.66935789158,1705.38786841763,1344.29884168306,1188.48227790084,0,0.0208333333333333,3642.375,20,0.6,0,3183.21212121212,22,0.590909090909091,0.0833333333333333,1377.4,20,0,0,995.763157894737,40,0.05,0,-2264.975,-2187.44896331738,-1.34366504878098,-1.62720438007572,-1.48543471442835
"218",9860652,257.611034116266,207.116159687272,260.169048110323,220.10856640993,0,0,828.055555555556,20,0.1,0,656.947368421053,40,0.05,0,538.736842105263,19,0,0,750.459401709402,39,0.0769230769230769,0,-289.318713450292,93.5120332883491,-1.1230835450927,0.359427971803532,-0.381827786644583
"219",9860787,274.183829743185,221.293877363858,308.204051343744,249.655827513676,0,0,756.352941176471,20,0.15,0,793.624175824176,39,0.102564102564103,0,765.526315789474,20,0.05,0,677.613513513513,37,0.189189189189189,0,9.17337461300303,-116.010662310662,0.0334570226901977,-0.376408622160758,-0.17147579973528
"220",9860861,317.840744118489,243.580297050297,205.416977183408,171.213208450103,0,0,1032.125,20,0.2,0,745.324324324324,40,0.075,0,697.15,20,0,0,664.15,40,0,0,-334.975,-81.1743243243244,-1.05390830533395,-0.395168527145872,-0.724538416239913
"221",9860866,632.865339729439,620.790050489525,486.18962692512,474.891445306926,0,0,1901.47058823529,20,0.15,0,1480.92105263158,40,0.05,0,1453.8,20,0,0,961.076923076923,40,0.025,0,-447.670588235294,-519.844129554656,-0.707371000008756,-1.06922093925035,-0.888295969629554
"222",9860919,355.261044325697,300.317332167159,251.442616094686,163.990372441559,0,0,1055,20,0.15,0,866.205882352941,40,0.15,0,637.55,20,0,0,706.432432432432,40,0.075,0,-417.45,-159.773449920509,-1.17505143518435,-0.635427090292215,-0.905239262738281
"223",9860928,409.131863891438,409.131863891438,322.396041285728,322.396041285728,0,0,1477.55,20,0,0,1169.9,40,0,0,813.05,20,0,0,854.925,40,0,0,-664.5,-314.975,-1.62417073478375,-0.976981599227669,-1.30057616700571
"224",9860954,711.280561935144,710.415551253057,782.55311823068,807.837669080813,0,0,1632.31578947368,19,0.210526315789474,0,1246.45454545455,40,0.175,0,1228.55,20,0,0,1219.71517671518,39,0.0512820512820513,0,-403.765789473684,-26.7393687393687,-0.567660373531338,-0.0341693977270518,-0.300914885629195
"225",9860959,281.402404860972,260.080878751329,359.150329720957,312.082290649151,0,0,916.8,20,0,0,1068.22857142857,40,0.125,0,762.25,20,0.2,0,698.25,40,0.1,0,-154.55,-369.978571428572,-0.549213501129658,-1.03014960814884,-0.78968155463925
"226",9860963,1141.82099724238,1145.26057416033,227.215586231628,227.215586231628,0,0,1623,20,0.05,0,930.15,40,0,0,783.4,20,0,0,683.925,40,0,0,-839.6,-246.225,-0.735316658239533,-1.08366245504388,-0.909489556641706
"227",9860969,973.703355933988,1027.50702622819,547.645976026471,531.916053908694,0,0,1346.47058823529,20,0.15,0,1242.70588235294,40,0.15,0,899.705882352941,20,0.15,0,770.916666666667,40,0.1,0,-446.764705882353,-471.789215686275,-0.458830405748998,-0.861485770623958,-0.660158088186478
"228",9860977,368.755782199168,353.31506658097,449.857532779195,446.166684641076,0,0,1157.21052631579,20,0.05,0,1134.48717948718,40,0.025,0,1126.05263157895,20,0.05,0,956.05,40,0,0,-31.1578947368421,-178.437179487179,-0.0844946608051111,-0.396652643304214,-0.240573652054662
"229",9861008,856.943528397261,911.913747956528,683.542961499089,699.576945363748,0,0,1438.75,20,0.2,0,1156.25,40,0.2,0,1553.64705882353,20,0.15,0,1068.44736842105,40,0.05,0,114.89705882353,-87.8026315789473,0.134077748435094,-0.128452250296581,0.00281274906925627
